Time (Hour-Ending),Date,ERCOT.LOAD,ERCOT.WIND.GEN,"Total Wind Installed, MW","Wind Output, % of Load","Wind Output, % of Installed",Wind 1-hr MW change,Wind 1-hr % change,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/2022 13:00:00,Nov-25,41753,18481,35914,44.26,51.46,-393,-2.08,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/2022 14:00:00,Nov-25,41376,18404,35914,44.48,51.25,-76,-0.41,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/2022 15:00:00,Nov-25,40906,17704,35914,43.28,49.30,-700,-3.80,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/2022 16:00:00,Nov-25,40900,16964,35914,41.48,47.24,-740,-4.18,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/2022 17:00:00,Nov-25,41424,15107,35914,36.47,42.07,-1857,-10.95,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/2022 18:00:00,Nov-25,42610,14179,35914,33.28,39.48,-928,-6.15,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/2022 19:00:00,Nov-25,42713,13421,35914,31.42,37.37,-758,-5.34,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/2022 20:00:00,Nov-25,42159,10844,35914,25.72,30.19,-2578,-19.21,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/2022 21:00:00,Nov-25,41463,9785,35914,23.60,27.25,-1058,-9.76,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/2022 22:00:00,Nov-25,40757,8669,35914,21.27,24.14,-1116,-11.41,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/2022 23:00:00,Nov-25,39508,10001,35914,25.31,27.85,1332,15.37,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2022 00:00:00,Nov-25,38304,11281,35914,29.45,31.41,1281,12.80,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2022 01:00:00,Nov-26,37099,11049,35914,29.78,30.76,-232,-2.06,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2022 02:00:00,Nov-26,36015,9172,35914,25.47,25.54,-1877,-16.99,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2022 03:00:00,Nov-26,35290,7437,35914,21.07,20.71,-1735,-18.92,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2022 04:00:00,Nov-26,35145,7177,35914,20.42,19.98,-260,-3.49,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2022 05:00:00,Nov-26,35394,7366,35914,20.81,20.51,189,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2022 06:00:00,Nov-26,35922,7210,35914,20.07,20.08,-156,-2.12,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2022 07:00:00,Nov-26,37071,6832,35914,18.43,19.02,-378,-5.25,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2022 08:00:00,Nov-26,38434,7838,35914,20.39,21.83,1007,14.74,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2022 09:00:00,Nov-26,39661,8668,35914,21.85,24.13,829,10.58,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2022 10:00:00,Nov-26,40624,9773,35914,24.06,27.21,1105,12.75,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2022 11:00:00,Nov-26,40758,10717,35914,26.30,29.84,945,9.67,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2022 12:00:00,Nov-26,40762,12500,35914,30.66,34.80,1782,16.63,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2022 13:00:00,Nov-26,40905,14379,35914,35.15,40.04,1880,15.04,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2022 14:00:00,Nov-26,40511,15122,35914,37.33,42.11,743,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2022 15:00:00,Nov-26,40159,13858,35914,34.51,38.59,-1264,-8.36,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2022 16:00:00,Nov-26,40218,11607,35914,28.86,32.32,-2251,-16.25,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2022 17:00:00,Nov-26,40332,9572,35914,23.73,26.65,-2035,-17.53,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2022 18:00:00,Nov-26,41477,6856,35914,16.53,19.09,-2716,-28.37,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2022 19:00:00,Nov-26,42487,7960,35914,18.73,22.16,1103,16.09,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2022 20:00:00,Nov-26,42604,10698,35914,25.11,29.79,2738,34.39,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2022 21:00:00,Nov-26,42670,13542,35914,31.74,37.71,2845,26.59,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2022 22:00:00,Nov-26,42279,14969,35914,35.40,41.68,1427,10.53,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2022 23:00:00,Nov-26,41549,16403,35914,39.48,45.67,1435,9.58,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2022 00:00:00,Nov-26,40433,17118,35914,42.34,47.66,714,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2022 01:00:00,Nov-27,39481,17398,35914,44.07,48.44,280,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2022 02:00:00,Nov-27,38770,17332,35914,44.71,48.26,-66,-0.38,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2022 03:00:00,Nov-27,38310,16657,35914,43.48,46.38,-676,-3.90,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2022 04:00:00,Nov-27,38004,15966,35914,42.01,44.46,-691,-4.15,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2022 05:00:00,Nov-27,38245,15468,35914,40.44,43.07,-498,-3.12,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2022 06:00:00,Nov-27,38848,13782,35914,35.48,38.37,-1686,-10.90,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2022 07:00:00,Nov-27,40034,12164,35914,30.38,33.87,-1618,-11.74,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2022 08:00:00,Nov-27,40699,10578,35914,25.99,29.45,-1585,-13.03,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2022 09:00:00,Nov-27,41091,7710,35914,18.76,21.47,-2869,-27.12,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2022 10:00:00,Nov-27,40708,5165,35914,12.69,14.38,-2545,-33.01,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2022 11:00:00,Nov-27,39846,4882,35914,12.25,13.59,-283,-5.48,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2022 12:00:00,Nov-27,38955,4083,35914,10.48,11.37,-799,-16.36,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2022 13:00:00,Nov-27,38774,3849,35914,9.93,10.72,-234,-5.74,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2022 14:00:00,Nov-27,38804,3578,35914,9.22,9.96,-271,-7.04,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2022 15:00:00,Nov-27,39151,3001,35914,7.66,8.35,-577,-16.14,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2022 16:00:00,Nov-27,39337,2728,35914,6.94,7.60,-272,-9.07,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2022 17:00:00,Nov-27,39971,2350,35914,5.88,6.54,-378,-13.86,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2022 18:00:00,Nov-27,41485,2540,35914,6.12,7.07,189,8.06,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2022 19:00:00,Nov-27,42930,2434,35914,5.67,6.78,-106,-4.17,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2022 20:00:00,Nov-27,42857,2781,35914,6.49,7.74,347,14.26,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2022 21:00:00,Nov-27,42494,3083,35914,7.26,8.59,302,10.87,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2022 22:00:00,Nov-27,41609,3451,35914,8.29,9.61,368,11.92,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2022 23:00:00,Nov-27,39846,4188,35914,10.51,11.66,737,21.37,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2022 00:00:00,Nov-27,38053,5316,35914,13.97,14.80,1128,26.93,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2022 01:00:00,Nov-28,36875,6572,35914,17.82,18.30,1256,23.62,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2022 02:00:00,Nov-28,36697,8701,35914,23.71,24.23,2130,32.40,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2022 03:00:00,Nov-28,37236,11006,35914,29.56,30.65,2305,26.49,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2022 04:00:00,Nov-28,37998,13272,35914,34.93,36.95,2266,20.58,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2022 05:00:00,Nov-28,39355,15189,35914,38.59,42.29,1917,14.45,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2022 06:00:00,Nov-28,42125,16988,35914,40.33,47.30,1799,11.85,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2022 07:00:00,Nov-28,46029,17822,35914,38.72,49.63,834,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2022 08:00:00,Nov-28,47701,17977,35914,37.69,50.06,155,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2022 09:00:00,Nov-28,46644,17076,35914,36.61,47.55,-901,-5.01,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2022 10:00:00,Nov-28,45230,15080,35914,33.34,41.99,-1996,-11.69,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2022 11:00:00,Nov-28,43921,13642,35914,31.06,37.99,-1438,-9.54,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2022 12:00:00,Nov-28,43048,14241,35914,33.08,39.65,599,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2022 13:00:00,Nov-28,42560,16109,35914,37.85,44.85,1868,13.11,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2022 14:00:00,Nov-28,42600,17022,35914,39.96,47.40,913,5.67,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2022 15:00:00,Nov-28,42687,17310,35914,40.55,48.20,288,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2022 16:00:00,Nov-28,42799,17468,35914,40.81,48.64,158,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2022 17:00:00,Nov-28,42995,17097,35914,39.77,47.61,-370,-2.12,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2022 18:00:00,Nov-28,43980,17496,35914,39.78,48.72,398,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2022 19:00:00,Nov-28,45355,20132,35914,44.39,56.06,2637,15.07,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2022 20:00:00,Nov-28,45036,21363,35914,47.44,59.48,1231,6.11,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2022 21:00:00,Nov-28,44217,21475,35914,48.57,59.79,111,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2022 22:00:00,Nov-28,42968,21896,35914,50.96,60.97,422,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2022 23:00:00,Nov-28,40950,22362,35914,54.61,62.27,466,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2022 00:00:00,Nov-28,38822,23034,35914,59.33,64.14,672,3.01,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2022 01:00:00,Nov-29,37221,23060,35914,61.95,64.21,26,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2022 02:00:00,Nov-29,36239,22612,35914,62.40,62.96,-449,-1.95,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2022 03:00:00,Nov-29,35603,22358,35914,62.80,62.25,-254,-1.12,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2022 04:00:00,Nov-29,35534,22282,35914,62.71,62.04,-75,-0.34,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2022 05:00:00,Nov-29,36179,22154,35914,61.23,61.69,-129,-0.58,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2022 06:00:00,Nov-29,37882,21835,35914,57.64,60.80,-319,-1.44,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2022 07:00:00,Nov-29,40779,21900,35914,53.70,60.98,65,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2022 08:00:00,Nov-29,42226,21590,35914,51.13,60.12,-310,-1.42,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2022 09:00:00,Nov-29,42546,19762,35914,46.45,55.03,-1829,-8.47,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2022 10:00:00,Nov-29,43279,17618,35914,40.71,49.06,-2144,-10.85,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2022 11:00:00,Nov-29,43973,16703,35914,37.98,46.51,-915,-5.20,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2022 12:00:00,Nov-29,44792,16923,35914,37.78,47.12,220,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2022 13:00:00,Nov-29,45379,18064,35914,39.81,50.30,1142,6.75,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2022 14:00:00,Nov-29,45996,18390,35914,39.98,51.21,326,1.80,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2022 15:00:00,Nov-29,46616,17813,35914,38.21,49.60,-577,-3.14,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2022 16:00:00,Nov-29,47095,17269,35914,36.67,48.09,-543,-3.05,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2022 17:00:00,Nov-29,47257,15311,35914,32.40,42.63,-1958,-11.34,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2022 18:00:00,Nov-29,47815,13998,35914,29.27,38.98,-1313,-8.58,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2022 19:00:00,Nov-29,48192,14468,35914,30.02,40.29,470,3.36,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2022 20:00:00,Nov-29,47159,17145,35914,36.36,47.74,2677,18.51,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2022 21:00:00,Nov-29,46141,19423,35914,42.09,54.08,2278,13.28,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2022 22:00:00,Nov-29,44520,19903,35914,44.71,55.42,480,2.47,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2022 23:00:00,Nov-29,42320,19591,35914,46.29,54.55,-312,-1.57,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2022 00:00:00,Nov-29,40139,19030,35914,47.41,52.99,-561,-2.86,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2022 01:00:00,Nov-30,38321,17637,35914,46.02,49.11,-1393,-7.32,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2022 02:00:00,Nov-30,37613,15960,35914,42.43,44.44,-1677,-9.51,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2022 03:00:00,Nov-30,37434,13863,35914,37.03,38.60,-2097,-13.14,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2022 04:00:00,Nov-30,37456,12339,35914,32.94,34.36,-1524,-10.99,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2022 05:00:00,Nov-30,38476,11992,35914,31.17,33.39,-347,-2.81,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2022 06:00:00,Nov-30,40989,12368,35914,30.17,34.44,376,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2022 07:00:00,Nov-30,45090,10969,35914,24.33,30.54,-1399,-11.31,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2022 08:00:00,Nov-30,47242,10264,35914,21.73,28.58,-705,-6.43,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2022 09:00:00,Nov-30,47272,9096,35914,19.24,25.33,-1168,-11.38,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2022 10:00:00,Nov-30,46726,8499,35914,18.19,23.67,-597,-6.56,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2022 11:00:00,Nov-30,45776,7706,35914,16.83,21.46,-793,-9.34,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2022 12:00:00,Nov-30,44896,6965,35914,15.51,19.39,-741,-9.62,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2022 13:00:00,Nov-30,43942,6709,35914,15.27,18.68,-256,-3.67,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2022 14:00:00,Nov-30,43068,6674,35914,15.50,18.58,-35,-0.52,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2022 15:00:00,Nov-30,42559,7180,35914,16.87,19.99,506,7.58,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2022 16:00:00,Nov-30,42448,7903,35914,18.62,22.01,723,10.07,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2022 17:00:00,Nov-30,43318,8527,35914,19.68,23.74,624,7.89,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2022 18:00:00,Nov-30,45679,8393,35914,18.37,23.37,-134,-1.57,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2022 19:00:00,Nov-30,47554,9465,35914,19.90,26.36,1072,12.78,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2022 20:00:00,Nov-30,48012,10700,35914,22.29,29.79,1234,13.04,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2022 21:00:00,Nov-30,48187,12184,35914,25.29,33.93,1485,13.87,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2022 22:00:00,Nov-30,47394,12809,35914,27.03,35.66,625,5.13,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2022 23:00:00,Nov-30,45619,12974,35914,28.44,36.13,165,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,
12/01/2022 00:00:00,Nov-30,43636,12807,35914,29.35,35.66,-167,-1.28,,,,,,,,,,,,,,,,,,,,,,,,,,
12/01/2022 01:00:00,Dec-01,42570,12020,35914,28.24,33.47,-787,-6.15,,,,,,,,,,,,,,,,,,,,,,,,,,
12/01/2022 02:00:00,Dec-01,42045,11662,35914,27.74,32.47,-358,-2.98,,,,,,,,,,,,,,,,,,,,,,,,,,
12/01/2022 03:00:00,Dec-01,42044,11969,35914,28.47,33.33,307,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,
12/01/2022 04:00:00,Dec-01,42386,11939,35914,28.17,33.24,-31,-0.26,,,,,,,,,,,,,,,,,,,,,,,,,,
12/01/2022 05:00:00,Dec-01,43744,11739,35914,26.84,32.69,-200,-1.67,,,,,,,,,,,,,,,,,,,,,,,,,,
12/01/2022 06:00:00,Dec-01,46191,11346,35914,24.56,31.59,-393,-3.35,,,,,,,,,,,,,,,,,,,,,,,,,,
12/01/2022 07:00:00,Dec-01,49701,11492,35914,23.12,32.00,146,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,
12/01/2022 08:00:00,Dec-01,51066,12512,35914,24.50,34.84,1020,8.88,,,,,,,,,,,,,,,,,,,,,,,,,,
12/01/2022 09:00:00,Dec-01,50416,12158,35914,24.11,33.85,-354,-2.83,,,,,,,,,,,,,,,,,,,,,,,,,,
12/01/2022 10:00:00,Dec-01,49306,12782,35914,25.92,35.59,624,5.13,,,,,,,,,,,,,,,,,,,,,,,,,,
12/01/2022 11:00:00,Dec-01,47969,12655,35914,26.38,35.24,-127,-1.00,,,,,,,,,,,,,,,,,,,,,,,,,,
12/01/2022 12:00:00,Dec-01,46932,12260,35914,26.12,34.14,-394,-3.12,,,,,,,,,,,,,,,,,,,,,,,,,,
12/01/2022 13:00:00,Dec-01,46164,11008,35914,23.85,30.65,-1252,-10.21,,,,,,,,,,,,,,,,,,,,,,,,,,
12/01/2022 14:00:00,Dec-01,45740,10637,35914,23.25,29.62,-372,-3.37,,,,,,,,,,,,,,,,,,,,,,,,,,
12/01/2022 15:00:00,Dec-01,45598,11769,35914,25.81,32.77,1132,10.64,,,,,,,,,,,,,,,,,,,,,,,,,,
12/01/2022 16:00:00,Dec-01,45567,12778,35914,28.04,35.58,1009,8.58,,,,,,,,,,,,,,,,,,,,,,,,,,
12/01/2022 17:00:00,Dec-01,45955,12945,35914,28.17,36.04,167,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,
12/01/2022 18:00:00,Dec-01,47055,13013,35914,27.66,36.23,69,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,
12/01/2022 19:00:00,Dec-01,48281,15851,35914,32.83,44.14,2837,21.80,,,,,,,,,,,,,,,,,,,,,,,,,,
12/01/2022 20:00:00,Dec-01,48300,18102,35914,37.48,50.41,2252,14.21,,,,,,,,,,,,,,,,,,,,,,,,,,
12/01/2022 21:00:00,Dec-01,47742,18450,35914,38.64,51.37,347,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,
12/01/2022 22:00:00,Dec-01,46285,18346,35914,39.64,51.08,-104,-0.56,,,,,,,,,,,,,,,,,,,,,,,,,,
12/01/2022 23:00:00,Dec-01,44020,18797,35914,42.70,52.34,450,2.46,,,,,,,,,,,,,,,,,,,,,,,,,,
12/02/2022 00:00:00,Dec-01,41726,18922,35914,45.35,52.69,126,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,
12/02/2022 01:00:00,Dec-02,39963,18659,36215,46.69,51.52,-264,-1.39,,,,,,,,,,,,,,,,,,,,,,,,,,
12/02/2022 02:00:00,Dec-02,39052,18777,36215,48.08,51.85,119,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,
12/02/2022 03:00:00,Dec-02,38485,18592,36215,48.31,51.34,-186,-0.99,,,,,,,,,,,,,,,,,,,,,,,,,,
12/02/2022 04:00:00,Dec-02,38498,18565,36215,48.23,51.26,-26,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,
12/02/2022 05:00:00,Dec-02,39127,18645,36215,47.65,51.48,80,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,
12/02/2022 06:00:00,Dec-02,41024,18866,36215,45.99,52.09,221,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,
12/02/2022 07:00:00,Dec-02,43871,18545,36215,42.27,51.21,-321,-1.70,,,,,,,,,,,,,,,,,,,,,,,,,,
12/02/2022 08:00:00,Dec-02,45199,18265,36215,40.41,50.44,-280,-1.51,,,,,,,,,,,,,,,,,,,,,,,,,,
12/02/2022 09:00:00,Dec-02,45256,17556,36215,38.79,48.48,-709,-3.88,,,,,,,,,,,,,,,,,,,,,,,,,,
12/02/2022 10:00:00,Dec-02,45436,16415,36215,36.13,45.33,-1141,-6.50,,,,,,,,,,,,,,,,,,,,,,,,,,
12/02/2022 11:00:00,Dec-02,45183,15146,36215,33.52,41.82,-1269,-7.73,,,,,,,,,,,,,,,,,,,,,,,,,,
12/02/2022 12:00:00,Dec-02,44917,14499,36215,32.28,40.04,-646,-4.27,,,,,,,,,,,,,,,,,,,,,,,,,,
12/02/2022 13:00:00,Dec-02,44572,14743,36215,33.08,40.71,244,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,
12/02/2022 14:00:00,Dec-02,44196,15783,36215,35.71,43.58,1039,7.05,,,,,,,,,,,,,,,,,,,,,,,,,,
12/02/2022 15:00:00,Dec-02,43831,16332,36215,37.26,45.10,549,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,
12/02/2022 16:00:00,Dec-02,43585,16185,36215,37.13,44.69,-146,-0.90,,,,,,,,,,,,,,,,,,,,,,,,,,
12/02/2022 17:00:00,Dec-02,43325,14760,36215,34.07,40.76,-1425,-8.81,,,,,,,,,,,,,,,,,,,,,,,,,,
12/02/2022 18:00:00,Dec-02,43623,13083,36215,29.99,36.13,-1676,-11.36,,,,,,,,,,,,,,,,,,,,,,,,,,
12/02/2022 19:00:00,Dec-02,44182,13066,36215,29.57,36.08,-18,-0.13,,,,,,,,,,,,,,,,,,,,,,,,,,
12/02/2022 20:00:00,Dec-02,43703,13360,36215,30.57,36.89,294,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,
12/02/2022 21:00:00,Dec-02,42920,12421,36215,28.94,34.30,-939,-7.03,,,,,,,,,,,,,,,,,,,,,,,,,,
12/02/2022 22:00:00,Dec-02,41745,11354,36215,27.20,31.35,-1068,-8.60,,,,,,,,,,,,,,,,,,,,,,,,,,
12/02/2022 23:00:00,Dec-02,40316,10505,36215,26.06,29.01,-849,-7.48,,,,,,,,,,,,,,,,,,,,,,,,,,
12/03/2022 00:00:00,Dec-02,38563,9690,36215,25.13,26.76,-814,-7.75,,,,,,,,,,,,,,,,,,,,,,,,,,
12/03/2022 01:00:00,Dec-03,37050,9701,36215,26.18,26.79,11,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,
12/03/2022 02:00:00,Dec-03,35919,11617,36215,32.34,32.08,1916,19.75,,,,,,,,,,,,,,,,,,,,,,,,,,
12/03/2022 03:00:00,Dec-03,35289,13803,36215,39.11,38.11,2186,18.82,,,,,,,,,,,,,,,,,,,,,,,,,,
12/03/2022 04:00:00,Dec-03,35312,15925,36215,45.10,43.97,2122,15.37,,,,,,,,,,,,,,,,,,,,,,,,,,
12/03/2022 05:00:00,Dec-03,35881,16755,36215,46.70,46.27,830,5.21,,,,,,,,,,,,,,,,,,,,,,,,,,
12/03/2022 06:00:00,Dec-03,36813,17033,36215,46.27,47.03,278,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,
12/03/2022 07:00:00,Dec-03,38269,16669,36215,43.56,46.03,-365,-2.14,,,,,,,,,,,,,,,,,,,,,,,,,,
12/03/2022 08:00:00,Dec-03,39851,16360,36215,41.05,45.18,-308,-1.85,,,,,,,,,,,,,,,,,,,,,,,,,,
12/03/2022 09:00:00,Dec-03,41794,14990,36215,35.87,41.39,-1370,-8.38,,,,,,,,,,,,,,,,,,,,,,,,,,
12/03/2022 10:00:00,Dec-03,42936,14055,36215,32.73,38.81,-935,-6.24,,,,,,,,,,,,,,,,,,,,,,,,,,
12/03/2022 11:00:00,Dec-03,43464,11850,36215,27.26,32.72,-2205,-15.69,,,,,,,,,,,,,,,,,,,,,,,,,,
12/03/2022 12:00:00,Dec-03,43312,8536,36215,19.71,23.57,-3313,-27.96,,,,,,,,,,,,,,,,,,,,,,,,,,
12/03/2022 13:00:00,Dec-03,43003,6231,36215,14.49,17.21,-2305,-27.01,,,,,,,,,,,,,,,,,,,,,,,,,,
12/03/2022 14:00:00,Dec-03,42628,5311,36215,12.46,14.66,-920,-14.77,,,,,,,,,,,,,,,,,,,,,,,,,,
12/03/2022 15:00:00,Dec-03,42454,5219,36215,12.29,14.41,-92,-1.74,,,,,,,,,,,,,,,,,,,,,,,,,,
12/03/2022 16:00:00,Dec-03,42453,4988,36215,11.75,13.77,-231,-4.42,,,,,,,,,,,,,,,,,,,,,,,,,,
12/03/2022 17:00:00,Dec-03,42627,4680,36215,10.98,12.92,-308,-6.17,,,,,,,,,,,,,,,,,,,,,,,,,,
12/03/2022 18:00:00,Dec-03,43843,4229,36215,9.65,11.68,-451,-9.64,,,,,,,,,,,,,,,,,,,,,,,,,,
12/03/2022 19:00:00,Dec-03,44396,4542,36215,10.23,12.54,313,7.40,,,,,,,,,,,,,,,,,,,,,,,,,,
